78,44,40,100.00,2,50,37,0,15,22,nap,21.00,MOVING
79,44,40,100.00,0,50,38,1,15,22,nap,21.50,DIGGING
80,44,41,98.00,1,51,38,1,15,22,NIGHT,22.00,MOVING
81,44,41,96.00,0,51,39,2,15,22,NIGHT,22.50,DIGGING
82,44,42,94.00,1,52,39,2,15,22,NIGHT,23.00,MOVING
83,44,42,92.00,0,52,40,3,15,22,NIGHT,23.50,DIGGING
84,45,41,90.00,1,53,40,3,15,22,NIGHT,0.00,MOVING
85,45,41,88.00,0,53,41,4,15,22,NIGHT,0.50,DIGGING
86,45,40,86.00,1,54,41,4,15,22,NIGHT,1.00,MOVING
87,45,40,84.00,0,54,42,5,15,22,NIGHT,1.50,DIGGING
88,46,40,82.00,1,55,42,5,15,22,NIGHT,2.00,MOVING
89,46,40,80.00,0,55,43,6,15,22,NIGHT,2.50,DIGGING
90,46,41,78.00,1,56,43,6,15,22,NIGHT,3.00,MOVING
91,46,41,76.00,0,56,44,7,15,22,NIGHT,3.50,DIGGING
92,45,42,74.00,1,57,44,7,15,22,NIGHT,4.00,MOVING
93,45,42,72.00,0,57,45,8,15,22,NIGHT,4.50,DIGGING
94,46,42,70.00,1,58,45,8,15,22,NIGHT,5.00,MOVING
95,46,42,68.00,0,58,46,9,15,22,NIGHT,5.50,DIGGING
96,47,41,76.00,1,59,46,9,15,22,nap,6.00,MOVING
97,47,41,84.00,0,59,47,10,15,22,nap,6.50,DIGGING
98,47,40,92.00,1,60,47,10,15,22,nap,7.00,MOVING
99,47,40,100.00,0,60,48,11,15,22,nap,7.50,DIGGING
100,46,38,100.00,2,62,48,11,15,22,nap,8.00,MOVING
101,46,38,100.00,0,62,49,11,16,22,nap,8.50,DIGGING
102,47,37,100.00,1,63,49,11,16,22,nap,9.00,MOVING
103,47,37,100.00,0,63,50,11,17,22,nap,9.50,DIGGING
104,47,36,100.00,1,64,50,11,17,22,nap,10.00,MOVING
105,47,36,100.00,0,64,51,11,18,22,nap,10.50,DIGGING
106,47,38,100.00,2,66,51,11,18,22,nap,11.00,MOVING
107,47,38,100.00,0,66,52,11,19,22,nap,11.50,DIGGING
108,45,40,100.00,2,68,52,11,19,22,nap,12.00,MOVING
109,47,42,100.00,2,70,52,11,19,22,nap,12.50,MOVING
110,47,42,100.00,0,70,53,12,19,22,nap,13.00,DIGGING
111,45,42,100.00,2,72,53,12,19,22,nap,13.50,MOVING
112,43,44,100.00,2,74,53,12,19,22,nap,14.00,MOVING
113,43,44,100.00,0,74,54,13,19,22,nap,14.50,DIGGING
114,42,44,100.00,1,75,54,13,19,22,nap,15.00,MOVING
115,42,44,100.00,0,75,55,14,19,22,nap,15.50,DIGGING
116,41,44,100.00,1,76,55,14,19,22,nap,16.00,MOVING
117,41,44,100.00,0,76,56,15,19,22,nap,16.50,DIGGING
118,41,45,100.00,1,77,56,15,19,22,nap,17.00,MOVING
119,41,45,100.00,0,77,57,16,19,22,nap,17.50,DIGGING
120,42,45,100.00,1,78,57,16,19,22,nap,18.00,MOVING
121,42,45,100.00,0,78,58,17,19,22,nap,18.50,DIGGING
122,43,45,100.00,1,79,58,17,19,22,nap,19.00,MOVING
123,43,45,100.00,0,79,59,18,19,22,nap,19.50,DIGGING
124,41,44,100.00,2,81,59,18,19,22,nap,20.00,MOVING
125,39,43,100.00,2,83,59,18,19,22,nap,20.50,MOVING
126,37,41,100.00,2,85,59,18,19,22,nap,21.00,MOVING
127,35,42,100.00,2,87,59,18,19,22,nap,21.50,MOVING
128,35,42,98.00,0,87,60,19,19,22,NIGHT,22.00,DIGGING
129,34,42,96.00,1,88,60,19,19,22,NIGHT,22.50,MOVING
130,34,42,94.00,0,88,61,20,19,22,NIGHT,23.00,DIGGING
131,34,43,92.00,1,89,61,20,19,22,NIGHT,23.50,MOVING
132,34,43,90.00,0,89,62,21,19,22,NIGHT,0.00,DIGGING
133,35,43,88.00,1,90,62,21,19,22,NIGHT,0.50,MOVING
134,35,43,86.00,0,90,63,22,19,22,NIGHT,1.00,DIGGING
135,34,44,84.00,1,91,63,22,19,22,NIGHT,1.50,MOVING
136,34,44,82.00,0,91,64,23,19,22,NIGHT,2.00,DIGGING
137,33,43,80.00,1,92,64,23,19,22,NIGHT,2.50,MOVING
138,32,42,78.00,1,93,64,23,19,22,NIGHT,3.00,MOVING
139,32,42,76.00,0,93,65,24,19,22,NIGHT,3.50,DIGGING
140,31,41,74.00,1,94,65,24,19,22,NIGHT,4.00,MOVING
141,30,40,72.00,1,95,65,24,19,22,NIGHT,4.50,MOVING
142,30,40,70.00,0,95,66,25,19,22,NIGHT,5.00,DIGGING
143,29,40,68.00,1,96,66,25,19,22,NIGHT,5.50,MOVING
144,29,40,76.00,0,96,67,26,19,22,nap,6.00,DIGGING
145,28,40,84.00,1,97,67,26,19,22,nap,6.50,MOVING
146,28,40,92.00,0,97,68,27,19,22,nap,7.00,DIGGING
147,27,39,100.00,1,98,68,27,19,22,nap,7.50,MOVING
148,27,39,100.00,0,98,69,27,19,23,nap,8.00,DIGGING
149,27,38,100.00,1,99,69,27,19,23,nap,8.50,MOVING
150,27,38,100.00,0,99,70,27,19,24,nap,9.00,DIGGING
151,26,37,100.00,1,100,70,27,19,24,nap,9.50,MOVING
152,26,37,100.00,0,100,71,27,19,25,nap,10.00,DIGGING
153,26,38,100.00,1,101,71,27,19,25,nap,10.50,MOVING
154,26,38,100.00,0,101,72,27,19,26,nap,11.00,DIGGING
155,26,39,100.00,1,102,72,27,19,26,nap,11.50,MOVING
156,26,39,100.00,0,102,73,27,19,27,nap,12.00,DIGGING
157,28,41,100.00,2,104,73,27,19,27,nap,12.50,MOVING
158,28,41,100.00,0,104,74,28,19,27,nap,13.00,DIGGING
159,29,41,100.00,1,105,74,28,19,27,nap,13.50,MOVING
160,29,41,100.00,0,105,75,29,19,27,nap,14.00,DIGGING
161,30,41,100.00,1,106,75,29,19,27,nap,14.50,MOVING
162,30,41,100.00,0,106,76,30,19,27,nap,15.00,DIGGING
163,29,42,100.00,1,107,76,30,19,27,nap,15.50,MOVING
164,29,42,100.00,0,107,77,31,19,27,nap,16.00,DIGGING
165,28,42,100.00,1,108,77,31,19,27,nap,16.50,MOVING
166,28,42,100.00,0,108,78,32,19,27,nap,17.00,DIGGING
167,28,43,100.00,1,109,78,32,19,27,nap,17.50,MOVING
168,28,43,100.00,0,109,79,33,19,27,nap,18.00,DIGGING
169,29,43,100.00,1,110,79,33,19,27,nap,18.50,MOVING
170,29,43,100.00,0,110,80,34,19,27,nap,19.00,DIGGING
171,30,42,100.00,1,111,80,34,19,27,nap,19.50,MOVING
172,30,42,100.00,0,111,81,35,19,27,nap,20.00,DIGGING
173,31,42,100.00,1,112,81,35,19,27,nap,20.50,MOVING
174,31,42,100.00,0,112,82,36,19,27,nap,21.00,DIGGING
175,30,43,100.00,1,113,82,36,19,27,nap,21.50,MOVING
176,30,43,98.00,0,113,83,37,19,27,NIGHT,22.00,DIGGING
177,31,43,96.00,1,114,83,37,19,27,NIGHT,22.50,MOVING
178,31,43,94.00,0,114,84,38,19,27,NIGHT,23.00,DIGGING
179,32,43,92.00,1,115,84,38,19,27,NIGHT,23.50,MOVING
180,32,43,90.00,0,115,85,39,19,27,NIGHT,0.00,DIGGING
181,31,44,88.00,1,116,85,39,19,27,NIGHT,0.50,MOVING
182,31,44,86.00,0,116,86,39,20,27,NIGHT,1.00,DIGGING
183,30,44,84.00,1,117,86,39,20,27,NIGHT,1.50,MOVING
184,30,44,82.00,0,117,87,39,21,27,NIGHT,2.00,DIGGING
185,29,44,80.00,1,118,87,39,21,27,NIGHT,2.50,MOVING
186,29,44,78.00,0,118,88,39,22,27,NIGHT,3.00,DIGGING
187,28,44,76.00,1,119,88,39,22,27,NIGHT,3.50,MOVING
188,28,44,74.00,0,119,89,39,23,27,NIGHT,4.00,DIGGING
189,28,45,72.00,1,120,89,39,23,27,NIGHT,4.50,MOVING
190,28,45,70.00,0,120,90,39,24,27,NIGHT,5.00,DIGGING
191,29,45,68.00,1,121,90,39,24,27,NIGHT,5.50,MOVING
192,29,45,76.00,0,121,91,39,25,27,nap,6.00,DIGGING
193,30,45,84.00,1,122,91,39,25,27,nap,6.50,MOVING
194,30,45,92.00,0,122,92,39,26,27,nap,7.00,DIGGING
195,31,45,100.00,1,123,92,39,26,27,nap,7.50,MOVING
196,31,45,100.00,0,123,93,39,27,27,nap,8.00,DIGGING
197,30,46,100.00,1,124,93,39,27,27,nap,8.50,MOVING
198,30,46,100.00,0,124,94,39,28,27,nap,9.00,DIGGING
199,29,46,100.00,1,125,94,39,28,27,nap,9.50,MOVING
200,29,46,100.00,0,125,95,39,29,27,nap,10.00,DIGGING
201,28,46,100.00,1,126,95,39,29,27,nap,10.50,MOVING
202,28,46,100.00,0,126,96,39,30,27,nap,11.00,DIGGING
203,30,45,100.00,2,128,96,39,30,27,nap,11.50,MOVING
204,31,46,100.00,1,129,96,39,30,27,nap,12.00,MOVING
205,31,46,100.00,0,129,97,39,31,27,nap,12.50,DIGGING
206,33,44,100.00,2,131,97,39,31,27,nap,13.00,MOVING
207,35,44,100.00,2,133,97,39,31,27,nap,13.50,MOVING
208,35,44,100.00,0,133,98,40,31,27,nap,14.00,DIGGING
209,33,42,100.00,2,135,98,40,31,27,nap,14.50,MOVING
210,31,40,100.00,2,137,98,40,31,27,nap,15.00,MOVING
211,29,38,100.00,2,139,98,40,31,27,nap,15.50,MOVING
212,27,38,100.00,2,141,98,40,31,27,nap,16.00,MOVING
213,25,36,100.00,2,143,98,40,31,27,nap,16.50,MOVING
214,23,34,100.00,2,145,98,40,31,27,nap,17.00,MOVING
215,21,36,100.00,2,147,98,40,31,27,nap,17.50,MOVING
216,20,37,100.00,1,148,98,40,31,27,nap,18.00,MOVING
217,20,37,100.00,0,148,99,41,31,27,nap,18.50,DIGGING
218,19,37,100.00,1,149,99,41,31,27,nap,19.00,MOVING
219,19,37,100.00,0,149,100,42,31,27,nap,19.50,DIGGING
220,19,38,100.00,1,150,100,42,31,27,nap,20.00,MOVING
221,19,38,100.00,0,150,101,43,31,27,nap,20.50,DIGGING
222,20,38,100.00,1,151,101,43,31,27,nap,21.00,MOVING
223,20,38,100.00,0,151,102,44,31,27,nap,21.50,DIGGING
224,19,37,98.00,1,152,102,44,31,27,NIGHT,22.00,MOVING
225,18,37,96.00,1,153,102,44,31,27,NIGHT,22.50,MOVING
226,18,37,94.00,0,153,103,45,31,27,NIGHT,23.00,DIGGING
227,18,38,92.00,1,154,103,45,31,27,NIGHT,23.50,MOVING
228,18,38,90.00,0,154,104,46,31,27,NIGHT,0.00,DIGGING
229,17,37,88.00,1,155,104,46,31,27,NIGHT,0.50,MOVING
230,16,36,86.00,1,156,104,46,31,27,NIGHT,1.00,MOVING
231,17,35,84.00,1,157,104,46,31,27,NIGHT,1.50,MOVING
232,17,35,82.00,0,157,105,46,31,28,NIGHT,2.00,DIGGING
233,17,34,80.00,1,158,105,46,31,28,NIGHT,2.50,MOVING
234,17,34,78.00,0,158,106,46,31,29,NIGHT,3.00,DIGGING
235,16,34,76.00,1,159,106,46,31,29,NIGHT,3.50,MOVING
236,16,34,74.00,0,159,107,46,31,30,NIGHT,4.00,DIGGING
237,16,35,72.00,1,160,107,46,31,30,NIGHT,4.50,MOVING
238,16,35,70.00,0,160,108,46,31,31,NIGHT,5.00,DIGGING
239,15,34,68.00,1,161,108,46,31,31,NIGHT,5.50,MOVING
240,15,34,76.00,0,161,109,46,31,32,nap,6.00,DIGGING
241,15,35,84.00,1,162,109,46,31,32,nap,6.50,MOVING
242,15,35,92.00,0,162,110,46,31,33,nap,7.00,DIGGING
243,13,33,94.00,2,164,110,46,31,33,nap,7.50,MOVING
244,14,31,96.00,2,166,110,46,31,33,nap,8.00,MOVING
245,14,31,100.00,0,166,111,46,31,34,nap,8.50,DIGGING
246,14,30,100.00,1,167,111,46,31,34,nap,9.00,MOVING
247,14,30,100.00,0,167,112,46,31,35,nap,9.50,DIGGING
248,14,29,100.00,1,168,112,46,31,35,nap,10.00,MOVING
249,14,29,100.00,0,168,113,46,31,36,nap,10.50,DIGGING
250,14,28,100.00,1,169,113,46,31,36,nap,11.00,MOVING
251,14,28,100.00,0,169,114,46,31,37,nap,11.50,DIGGING
252,16,26,100.00,2,171,114,46,31,37,nap,12.00,MOVING
253,18,24,100.00,2,173,114,46,31,37,nap,12.50,MOVING
254,20,22,100.00,2,175,114,46,31,37,nap,13.00,MOVING
255,22,22,100.00,2,177,114,46,31,37,nap,13.50,MOVING
256,23,23,100.00,1,178,114,46,31,37,nap,14.00,MOVING
257,23,23,100.00,0,178,115,46,31,38,nap,14.50,DIGGING
258,24,23,100.00,1,179,115,46,31,38,nap,15.00,MOVING
259,24,23,100.00,0,179,116,46,31,39,nap,15.50,DIGGING
260,23,22,100.00,1,180,116,46,31,39,nap,16.00,MOVING
261,23,22,100.00,0,180,117,46,31,40,nap,16.50,DIGGING
262,24,21,100.00,1,181,117,46,31,40,nap,17.00,MOVING
263,24,21,100.00,0,181,118,46,31,41,nap,17.50,DIGGING
264,24,22,100.00,1,182,118,46,31,41,nap,18.00,MOVING
265,24,22,100.00,0,182,119,46,31,42,nap,18.50,DIGGING
266,23,21,100.00,1,183,119,46,31,42,nap,19.00,MOVING
267,23,21,100.00,0,183,120,46,31,43,nap,19.50,DIGGING
268,25,19,100.00,2,185,120,46,31,43,nap,20.00,MOVING
269,27,18,100.00,2,187,120,46,31,43,nap,20.50,MOVING
270,28,19,100.00,1,188,120,46,31,43,nap,21.00,MOVING
271,28,19,100.00,0,188,121,47,31,43,nap,21.50,DIGGING
272,29,19,98.00,1,189,121,47,31,43,NIGHT,22.00,MOVING
273,29,19,96.00,0,189,122,48,31,43,NIGHT,22.50,DIGGING
274,30,19,94.00,1,190,122,48,31,43,NIGHT,23.00,MOVING
275,30,19,92.00,0,190,123,49,31,43,NIGHT,23.50,DIGGING
276,29,18,90.00,1,191,123,49,31,43,NIGHT,0.00,MOVING
277,29,18,88.00,0,191,124,50,31,43,NIGHT,0.50,DIGGING
278,28,18,86.00,1,192,124,50,31,43,NIGHT,1.00,MOVING
279,28,18,84.00,0,192,125,51,31,43,NIGHT,1.50,DIGGING
280,28,17,82.00,1,193,125,51,31,43,NIGHT,2.00,MOVING
281,28,17,80.00,0,193,126,52,31,43,NIGHT,2.50,DIGGING
282,29,17,78.00,1,194,126,52,31,43,NIGHT,3.00,MOVING
283,29,17,76.00,0,194,127,53,31,43,NIGHT,3.50,DIGGING
284,30,18,74.00,1,195,127,53,31,43,NIGHT,4.00,MOVING
285,30,18,72.00,0,195,128,54,31,43,NIGHT,4.50,DIGGING
286,30,17,70.00,1,196,128,54,31,43,NIGHT,5.00,MOVING
287,30,17,68.00,0,196,129,55,31,43,NIGHT,5.50,DIGGING
288,32,15,70.00,2,198,129,55,31,43,nap,6.00,MOVING
289,34,16,72.00,2,200,129,55,31,43,nap,6.50,MOVING
290,35,17,80.00,1,201,129,55,31,43,nap,7.00,MOVING
291,35,17,88.00,0,201,130,55,32,43,nap,7.50,DIGGING
292,36,17,96.00,1,202,130,55,32,43,nap,8.00,MOVING
293,36,17,100.00,0,202,131,55,33,43,nap,8.50,DIGGING
294,37,17,100.00,1,203,131,55,33,43,nap,9.00,MOVING
295,37,17,100.00,0,203,132,55,34,43,nap,9.50,DIGGING
296,38,17,100.00,1,204,132,55,34,43,nap,10.00,MOVING
297,38,17,100.00,0,204,133,55,35,43,nap,10.50,DIGGING
298,37,16,100.00,1,205,133,55,35,43,nap,11.00,MOVING
299,37,16,100.00,0,205,134,55,36,43,nap,11.50,DIGGING
300,36,16,100.00,1,206,134,55,36,43,nap,12.00,MOVING
301,36,16,100.00,0,206,135,55,37,43,nap,12.50,DIGGING
302,35,16,100.00,1,207,135,55,37,43,nap,13.00,MOVING
303,35,16,100.00,0,207,136,55,38,43,nap,13.50,DIGGING
304,35,15,100.00,1,208,136,55,38,43,nap,14.00,MOVING
305,35,15,100.00,0,208,137,55,39,43,nap,14.50,DIGGING
306,36,15,100.00,1,209,137,55,39,43,nap,15.00,MOVING
307,36,15,100.00,0,209,138,55,40,43,nap,15.50,DIGGING
308,37,15,100.00,1,210,138,55,40,43,nap,16.00,MOVING
309,37,15,100.00,0,210,139,55,41,43,nap,16.50,DIGGING
310,38,16,100.00,1,211,139,55,41,43,nap,17.00,MOVING
311,38,16,100.00,0,211,140,55,42,43,nap,17.50,DIGGING
312,38,15,100.00,1,212,140,55,42,43,nap,18.00,MOVING
313,38,15,100.00,0,212,141,55,43,43,nap,18.50,DIGGING
314,38,14,100.00,1,213,141,55,43,43,nap,19.00,MOVING
315,38,14,100.00,0,213,142,55,43,44,nap,19.50,DIGGING
316,39,14,100.00,1,214,142,55,43,44,nap,20.00,MOVING
317,39,14,100.00,0,214,143,55,43,45,nap,20.50,DIGGING
318,41,16,100.00,2,216,143,55,43,45,nap,21.00,MOVING
319,41,16,100.00,0,216,144,55,44,45,nap,21.50,DIGGING
320,42,16,98.00,1,217,144,55,44,45,NIGHT,22.00,MOVING
321,42,16,96.00,0,217,145,55,45,45,NIGHT,22.50,DIGGING
322,41,15,94.00,1,218,145,55,45,45,NIGHT,23.00,MOVING
323,41,15,92.00,0,218,146,55,46,45,NIGHT,23.50,DIGGING
324,42,15,90.00,1,219,146,55,46,45,NIGHT,0.00,MOVING
325,42,15,88.00,0,219,147,55,47,45,NIGHT,0.50,DIGGING
326,41,14,86.00,1,220,147,55,47,45,NIGHT,1.00,MOVING
327,41,14,84.00,0,220,148,55,48,45,NIGHT,1.50,DIGGING
328,40,14,82.00,1,221,148,55,48,45,NIGHT,2.00,MOVING
329,40,14,80.00,0,221,149,55,48,46,NIGHT,2.50,DIGGING
330,39,13,78.00,1,222,149,55,48,46,NIGHT,3.00,MOVING
331,39,13,76.00,0,222,150,55,48,47,NIGHT,3.50,DIGGING
332,38,13,74.00,1,223,150,55,48,47,NIGHT,4.00,MOVING
333,38,13,72.00,0,223,151,55,48,48,NIGHT,4.50,DIGGING
334,39,12,70.00,1,224,151,55,48,48,NIGHT,5.00,MOVING
335,40,13,68.00,1,225,151,55,48,48,NIGHT,5.50,MOVING
336,40,13,76.00,0,225,152,55,48,49,nap,6.00,DIGGING
337,41,13,84.00,1,226,152,55,48,49,nap,6.50,MOVING
338,41,13,92.00,0,226,153,55,48,50,nap,7.00,DIGGING
339,42,14,100.00,1,227,153,55,48,50,nap,7.50,MOVING
340,42,14,100.00,0,227,154,55,49,50,nap,8.00,DIGGING
341,44,16,100.00,2,229,154,55,49,50,nap,8.50,MOVING
342,46,18,100.00,2,231,154,55,49,50,nap,9.00,MOVING
343,47,19,100.00,1,232,154,55,49,50,nap,9.50,MOVING
344,47,19,100.00,0,232,155,56,49,50,nap,10.00,DIGGING
345,47,20,100.00,1,233,155,56,49,50,nap,10.50,MOVING
346,47,20,100.00,0,233,156,57,49,50,nap,11.00,DIGGING
347,47,21,100.00,1,234,156,57,49,50,nap,11.50,MOVING
348,47,21,100.00,0,234,157,58,49,50,nap,12.00,DIGGING
349,47,22,100.00,1,235,157,58,49,50,nap,12.50,MOVING
350,47,22,100.00,0,235,158,59,49,50,nap,13.00,DIGGING
351,48,21,100.00,1,236,158,59,49,50,nap,13.50,MOVING
352,48,21,100.00,0,236,159,60,49,50,nap,14.00,DIGGING
353,48,20,100.00,1,237,159,60,49,50,nap,14.50,MOVING
354,48,20,100.00,0,237,160,61,49,50,nap,15.00,DIGGING
355,48,19,100.00,1,238,160,61,49,50,nap,15.50,MOVING
356,48,19,100.00,0,238,161,62,49,50,nap,16.00,DIGGING
357,47,21,100.00,2,240,161,62,49,50,nap,16.50,MOVING
358,48,22,100.00,1,241,161,62,49,50,nap,17.00,MOVING
359,48,22,100.00,0,241,162,63,49,50,nap,17.50,DIGGING
360,46,20,100.00,2,243,162,63,49,50,nap,18.00,MOVING
361,44,18,100.00,2,245,162,63,49,50,nap,18.50,MOVING
362,42,16,100.00,2,247,162,63,49,50,nap,19.00,MOVING
363,40,14,100.00,2,249,162,63,49,50,nap,19.50,MOVING
364,38,12,100.00,2,251,162,63,49,50,nap,20.00,MOVING
365,36,10,100.00,2,253,162,63,49,50,nap,20.50,MOVING
366,34,8,100.00,2,255,162,63,49,50,nap,21.00,MOVING
367,34,8,100.00,0,255,163,63,49,51,nap,21.50,DIGGING
368,35,8,98.00,1,256,163,63,49,51,NIGHT,22.00,MOVING
369,35,8,96.00,0,256,164,63,49,52,NIGHT,22.50,DIGGING
370,36,8,94.00,1,257,164,63,49,52,NIGHT,23.00,MOVING
371,36,8,92.00,0,257,165,63,49,53,NIGHT,23.50,DIGGING
372,35,7,90.00,1,258,165,63,49,53,NIGHT,0.00,MOVING
373,35,7,88.00,0,258,166,63,49,54,NIGHT,0.50,DIGGING
374,34,7,86.00,1,259,166,63,49,54,NIGHT,1.00,MOVING
375,34,7,84.00,0,259,167,63,49,55,NIGHT,1.50,DIGGING
376,33,8,82.00,1,260,167,63,49,55,NIGHT,2.00,MOVING
377,32,9,80.00,1,261,167,63,49,55,NIGHT,2.50,MOVING
378,31,10,78.00,1,262,167,63,49,55,NIGHT,3.00,MOVING
379,30,11,76.00,1,263,167,63,49,55,NIGHT,3.50,MOVING
380,29,11,74.00,1,264,167,63,49,55,NIGHT,4.00,MOVING
381,28,12,72.00,1,265,167,63,49,55,NIGHT,4.50,MOVING
382,27,13,70.00,1,266,167,63,49,55,NIGHT,5.00,MOVING
383,27,13,68.00,0,266,168,63,49,56,NIGHT,5.50,DIGGING
384,26,13,76.00,1,267,168,63,49,56,nap,6.00,MOVING
385,26,13,84.00,0,267,169,63,49,57,nap,6.50,DIGGING
386,25,13,92.00,1,268,169,63,49,57,nap,7.00,MOVING
387,25,13,100.00,0,268,170,63,49,58,nap,7.50,DIGGING
388,24,14,100.00,1,269,170,63,49,58,nap,8.00,MOVING
389,24,14,100.00,0,269,171,64,49,58,nap,8.50,DIGGING
390,23,13,100.00,1,270,171,64,49,58,nap,9.00,MOVING
391,23,13,100.00,0,270,172,65,49,58,nap,9.50,DIGGING
392,22,14,100.00,1,271,172,65,49,58,nap,10.00,MOVING
393,22,14,100.00,0,271,173,66,49,58,nap,10.50,DIGGING
